entity_id,ontology_id,ontology_label,label,description,conceptual_layers,agent_layers,properties_json
task_bundle.typhoon.building_road,task_bundle,任务编排包,Typhoon Building And Road Bundle,Typhoon Building And Road Bundle 编排 task.building.fusion、task.road.fusion；目标输出要求为 or.building.fused.v1，声明 2 项数据需求。,context_and_situation,perception;reasoning_planning,"{""bundle_id"": ""task_bundle.typhoon.building_road"", ""bundle_name"": ""Typhoon Building And Road Bundle"", ""data_need_ids"": [""dn.task.building.fusion.input"", ""dn.task.road.fusion.input""], ""metadata"": {""claim_state"": ""runtime_supported"", ""entry_mode"": ""scenario_driven"", ""runtime_role"": ""task_bundle"", ""runtime_status"": ""runtime_candidate"", ""scenario_profile_id"": ""scenario.typhoon.default""}, ""output_requirement_id"": ""or.building.fused.v1"", ""qos_policy_id"": ""qos.scenario.typhoon.v1"", ""repair_strategy_ids"": [""repair.source_fallback.v1"", ""repair.alternative_algorithm.v1""], ""requested_tasks"": [""task.building.fusion"", ""task.road.fusion""], ""requires_disaster_profile"": true}"
wp.building.drs4br.decomposed.v1,workflow_pattern,工作流模式,FusionCode DRS4BR Decomposed Building Fusion,FusionCode DRS4BR Decomposed Building Fusion 面向 building 作业和 flood、earthquake、typhoon、generic；包含 13 个步骤：source_normalize、obm_attributes、presence_raster、v8_candidate_graph、v8_component_solver、cascade_geometry_priority、residual_priority、road_topology、conflict_graph、post_conflict_shrink、road_tail、height_from_raster、quality_metrics；基线成功率为 0.84。,data_algorithm_task_capability,reasoning_planning;audit_evolution,"{""disaster_types"": [""flood"", ""earthquake"", ""typhoon"", ""generic""], ""job_type"": ""building"", ""metadata"": {""algorithm_family"": ""fusioncode_decomposed"", ""expands_to_primitives"": ""true"", ""runtime_status"": ""runtime_candidate"", ""version"": ""1.0.0""}, ""pattern_id"": ""wp.building.drs4br.decomposed.v1"", ""pattern_name"": ""FusionCode DRS4BR Decomposed Building Fusion"", ""steps"": [{""algorithm_id"": ""algo.preprocess.building.source_normalize.v1"", ""data_source_id"": ""upload.bundle"", ""depends_on"": [], ""input_data_type"": ""dt.building.source_set"", ""is_optional"": false, ""name"": ""source_normalize"", ""order"": 1, ""output_data_type"": ""dt.building.normalized_set"", ""parameters"": {}}, {""algorithm_id"": ""algo.enrich.building.obm_attributes.v1"", ""data_source_id"": ""upload.bundle"", ""depends_on"": [1], ""input_data_type"": ""dt.building.normalized_set"", ""is_optional"": true, ""name"": ""obm_attributes"", ""order"": 2, ""output_data_type"": ""dt.building.normalized_set"", ""parameters"": {}}, {""algorithm_id"": ""algo.validate.building.presence_raster.v1"", ""data_source_id"": ""upload.bundle"", ""depends_on"": [1], ""input_data_type"": ""dt.building.normalized_set"", ""is_optional"": true, ""name"": ""presence_raster"", ""order"": 3, ""output_data_type"": ""dt.building.presence_validated_set"", ""parameters"": {}}, {""algorithm_id"": ""algo.match.building.v8_candidate_graph.v1"", ""data_source_id"": ""upload.bundle"", ""depends_on"": [3], ""input_data_type"": ""dt.building.presence_validated_set"", ""is_optional"": false, ""name"": ""v8_candidate_graph"", ""order"": 4, ""output_data_type"": ""dt.building.match_candidate_graph"", ""parameters"": {}}, {""algorithm_id"": ""algo.match.building.v8_component_solver.v1"", ""data_source_id"": ""upload.bundle"", ""depends_on"": [4], ""input_data_type"": ""dt.building.match_candidate_graph"", ""is_optional"": false, ""name"": ""v8_component_solver"", ""order"": 5, ""output_data_type"": ""dt.building.match_components"", ""parameters"": {}}, {""algorithm_id"": ""algo.fusion.building.cascade_geometry_priority.v1"", ""data_source_id"": ""upload.bundle"", ""depends_on"": [5], ""input_data_type"": ""dt.building.match_components"", ""is_optional"": false, ""name"": ""cascade_geometry_priority"", ""order"": 6, ""output_data_type"": ""dt.building.fused_raw"", ""parameters"": {}}, {""algorithm_id"": ""algo.resolve.building.residual_priority.v1"", ""data_source_id"": ""upload.bundle"", ""depends_on"": [6], ""input_data_type"": ""dt.building.fused_raw"", ""is_optional"": false, ""name"": ""residual_priority"", ""order"": 7, ""output_data_type"": ""dt.building.fused_raw"", ""parameters"": {}}, {""algorithm_id"": ""algo.optimize.road.topology_for_buildings.v1"", ""data_source_id"": ""upload.bundle"", ""depends_on"": [7], ""input_data_type"": ""dt.building.fused_raw"", ""is_optional"": true, ""name"": ""road_topology"", ""order"": 8, ""output_data_type"": ""dt.building.road_topology_adjusted"", ""parameters"": {}}, {""algorithm_id"": ""algo.optimize.building.conflict_graph.v1"", ""data_source_id"": ""upload.bundle"", ""depends_on"": [8], ""input_data_type"": ""dt.building.road_topology_adjusted"", ""is_optional"": false, ""name"": ""conflict_graph"", ""order"": 9, ""output_data_type"": ""dt.building.conflict_optimized"", ""parameters"": {}}, {""algorithm_id"": ""algo.refine.building.post_conflict_shrink.v1"", ""data_source_id"": ""upload.bundle"", ""depends_on"": [9], ""input_data_type"": ""dt.building.conflict_optimized"", ""is_optional"": true, ""name"": ""post_conflict_shrink"", ""order"": 10, ""output_data_type"": ""dt.building.conflict_optimized"", ""parameters"": {}}, {""algorithm_id"": ""algo.refine.building.road_tail.v1"", ""data_source_id"": ""upload.bundle"", ""depends_on"": [10], ""input_data_type"": ""dt.building.conflict_optimized"", ""is_optional"": true, ""name"": ""road_tail"", ""order"": 11, ""output_data_type"": ""dt.building.conflict_optimized"", ""parameters"": {}}, {""algorithm_id"": ""algo.enrich.building.height_from_raster.v1"", ""data_source_id"": ""upload.bundle"", ""depends_on"": [11], ""input_data_type"": ""dt.building.conflict_optimized"", ""is_optional"": true, ""name"": ""height_from_raster"", ""order"": 12, ""output_data_type"": ""dt.building.height_enriched"", ""parameters"": {}}, {""algorithm_id"": ""algo.assess.building.quality_metrics.v1"", ""data_source_id"": ""upload.bundle"", ""depends_on"": [12], ""input_data_type"": ""dt.building.height_enriched"", ""is_optional"": false, ""name"": ""quality_metrics"", ""order"": 13, ""output_data_type"": ""dt.building.quality_report"", ""parameters"": {}}], ""success_rate"": 0.84}"
wp.earthquake.building.default,workflow_pattern,工作流模式,Earthquake Building Fusion,Earthquake Building Fusion 面向 building 作业和 earthquake；包含 1 个步骤：building_fusion_earthquake；基线成功率为 0.91。,data_algorithm_task_capability,reasoning_planning;audit_evolution,"{""disaster_types"": [""earthquake""], ""job_type"": ""building"", ""metadata"": {""runtime_status"": ""runtime_candidate"", ""scenario_focus"": ""earthquake"", ""strategy"": ""throughput"", ""version"": ""1.0.0""}, ""pattern_id"": ""wp.earthquake.building.default"", ""pattern_name"": ""Earthquake Building Fusion"", ""steps"": [{""algorithm_id"": ""algo.fusion.building.v1"", ""data_source_id"": ""upload.bundle"", ""depends_on"": [], ""input_data_type"": ""dt.building.bundle"", ""is_optional"": false, ""name"": ""building_fusion_earthquake"", ""order"": 1, ""output_data_type"": ""dt.building.fused"", ""parameters"": {}}], ""success_rate"": 0.91}"
wp.earthquake.building.safe,workflow_pattern,工作流模式,Earthquake Building Fusion Safe Route,Earthquake Building Fusion Safe Route 面向 building 作业和 earthquake；包含 1 个步骤：building_fusion_safe；基线成功率为 0.85。,data_algorithm_task_capability,reasoning_planning;audit_evolution,"{""disaster_types"": [""earthquake""], ""job_type"": ""building"", ""metadata"": {""mode"": ""safe"", ""runtime_status"": ""runtime_candidate"", ""scenario_focus"": ""earthquake"", ""strategy"": ""conservative"", ""version"": ""1.0.0""}, ""pattern_id"": ""wp.earthquake.building.safe"", ""pattern_name"": ""Earthquake Building Fusion Safe Route"", ""steps"": [{""algorithm_id"": ""algo.fusion.building.safe"", ""data_source_id"": ""upload.bundle"", ""depends_on"": [], ""input_data_type"": ""dt.building.bundle"", ""is_optional"": false, ""name"": ""building_fusion_safe"", ""order"": 1, ""output_data_type"": ""dt.building.fused"", ""parameters"": {}}], ""success_rate"": 0.85}"
wp.flood.building.default,workflow_pattern,工作流模式,Flood Building Fusion,Flood Building Fusion 面向 building 作业和 flood、typhoon、generic；包含 1 个步骤：building_fusion；基线成功率为 0.88。,data_algorithm_task_capability,reasoning_planning;audit_evolution,"{""disaster_types"": [""flood"", ""typhoon"", ""generic""], ""job_type"": ""building"", ""metadata"": {""runtime_status"": ""runtime_candidate"", ""scenario_focus"": ""flood"", ""strategy"": ""throughput"", ""version"": ""1.0.0""}, ""pattern_id"": ""wp.flood.building.default"", ""pattern_name"": ""Flood Building Fusion"", ""steps"": [{""algorithm_id"": ""algo.fusion.building.v1"", ""data_source_id"": ""upload.bundle"", ""depends_on"": [], ""input_data_type"": ""dt.building.bundle"", ""is_optional"": false, ""name"": ""building_fusion"", ""order"": 1, ""output_data_type"": ""dt.building.fused"", ""parameters"": {}}], ""success_rate"": 0.88}"
wp.flood.building.safe,workflow_pattern,工作流模式,Flood Building Fusion Safe Route,Flood Building Fusion Safe Route 面向 building 作业和 flood、generic；包含 1 个步骤：building_fusion_safe；基线成功率为 0.82。,data_algorithm_task_capability,reasoning_planning;audit_evolution,"{""disaster_types"": [""flood"", ""generic""], ""job_type"": ""building"", ""metadata"": {""mode"": ""safe"", ""runtime_status"": ""runtime_candidate"", ""scenario_focus"": ""flood"", ""strategy"": ""conservative"", ""version"": ""1.0.0""}, ""pattern_id"": ""wp.flood.building.safe"", ""pattern_name"": ""Flood Building Fusion Safe Route"", ""steps"": [{""algorithm_id"": ""algo.fusion.building.safe"", ""data_source_id"": ""upload.bundle"", ""depends_on"": [], ""input_data_type"": ""dt.building.bundle"", ""is_optional"": false, ""name"": ""building_fusion_safe"", ""order"": 1, ""output_data_type"": ""dt.building.fused"", ""parameters"": {}}], ""success_rate"": 0.82}"
wp.flood.road.default,workflow_pattern,工作流模式,Flood Road Conflation V7,Flood Road Conflation V7 面向 road 作业和 flood、earthquake、generic；包含 1 个步骤：road_conflation_v7；基线成功率为 0.86。,data_algorithm_task_capability,reasoning_planning;audit_evolution,"{""disaster_types"": [""flood"", ""earthquake"", ""generic""], ""job_type"": ""road"", ""metadata"": {""input_strategy"": ""task_driven_auto_supported"", ""runtime_status"": ""runtime_candidate"", ""scenario_focus"": ""flood"", ""source_family"": ""catalog_road_bundle"", ""strategy"": ""balanced"", ""version"": ""7.0.0""}, ""pattern_id"": ""wp.flood.road.default"", ""pattern_name"": ""Flood Road Conflation V7"", ""steps"": [{""algorithm_id"": ""algo.fusion.road.conflation.v7"", ""data_source_id"": ""catalog.flood.road"", ""depends_on"": [], ""input_data_type"": ""dt.road.bundle"", ""is_optional"": false, ""name"": ""road_conflation_v7"", ""order"": 1, ""output_data_type"": ""dt.road.fused"", ""parameters"": {}}], ""success_rate"": 0.86}"
wp.flood.water.default,workflow_pattern,工作流模式,Flood Water Polygon Fusion,Flood Water Polygon Fusion 面向 water 作业和 flood、generic；包含 1 个步骤：water_polygon_priority_merge；基线成功率为 0.84。,data_algorithm_task_capability,reasoning_planning;audit_evolution,"{""disaster_types"": [""flood"", ""generic""], ""job_type"": ""water"", ""metadata"": {""input_strategy"": ""task_driven_auto_supported"", ""runtime_status"": ""runtime_candidate"", ""scenario_focus"": ""flood"", ""source_family"": ""catalog_water_bundle"", ""strategy"": ""conservative"", ""version"": ""1.0.0"", ""water_semantics"": ""polygon""}, ""pattern_id"": ""wp.flood.water.default"", ""pattern_name"": ""Flood Water Polygon Fusion"", ""steps"": [{""algorithm_id"": ""algo.fusion.water_polygon.priority_merge.v2"", ""data_source_id"": ""catalog.flood.water"", ""depends_on"": [], ""input_data_type"": ""dt.water.bundle"", ""is_optional"": false, ""name"": ""water_polygon_priority_merge"", ""order"": 1, ""output_data_type"": ""dt.water.fused"", ""parameters"": {}}], ""success_rate"": 0.84}"
wp.flood.water_polygon.default,workflow_pattern,工作流模式,Flood Water Polygon Priority Merge,Flood Water Polygon Priority Merge 面向 water 作业和 flood、generic；包含 1 个步骤：water_polygon_priority_merge；基线成功率为 0.79。,data_algorithm_task_capability,reasoning_planning;audit_evolution,"{""disaster_types"": [""flood"", ""generic""], ""job_type"": ""water"", ""metadata"": {""input_strategy"": ""task_driven_auto_supported"", ""runtime_status"": ""runtime_candidate"", ""scenario_focus"": ""flood"", ""source_family"": ""catalog_water_bundle"", ""strategy"": ""conservative"", ""version"": ""2.0.0"", ""water_semantics"": ""polygon""}, ""pattern_id"": ""wp.flood.water_polygon.default"", ""pattern_name"": ""Flood Water Polygon Priority Merge"", ""steps"": [{""algorithm_id"": ""algo.fusion.water_polygon.priority_merge.v2"", ""data_source_id"": ""catalog.flood.water_polygon"", ""depends_on"": [], ""input_data_type"": ""dt.water.bundle"", ""is_optional"": false, ""name"": ""water_polygon_priority_merge"", ""order"": 1, ""output_data_type"": ""dt.water.fused"", ""parameters"": {}}], ""success_rate"": 0.79}"
wp.flood.waterways.default,workflow_pattern,工作流模式,Flood Waterways Conflation V7,Flood Waterways Conflation V7 面向 water 作业和 flood、generic；包含 1 个步骤：waterways_conflation_v7；基线成功率为 0.8。,data_algorithm_task_capability,reasoning_planning;audit_evolution,"{""disaster_types"": [""flood"", ""generic""], ""job_type"": ""water"", ""metadata"": {""input_strategy"": ""task_driven_auto_supported"", ""runtime_status"": ""runtime_candidate"", ""scenario_focus"": ""flood"", ""source_family"": ""catalog_waterways_bundle"", ""strategy"": ""balanced"", ""version"": ""7.0.0"", ""water_semantics"": ""waterways_line""}, ""pattern_id"": ""wp.flood.waterways.default"", ""pattern_name"": ""Flood Waterways Conflation V7"", ""steps"": [{""algorithm_id"": ""algo.fusion.waterways.conflation.v7"", ""data_source_id"": ""catalog.flood.waterways"", ""depends_on"": [], ""input_data_type"": ""dt.waterways.bundle"", ""is_optional"": false, ""name"": ""waterways_conflation_v7"", ""order"": 1, ""output_data_type"": ""dt.waterways.fused"", ""parameters"": {}}], ""success_rate"": 0.8}"
